CityName,RegionName,Address,DeptNm,BranchNm,Longitude,Latitude,direct,limit,Station_Count
新北市,新店區,安康路3段新加坡社區前,新北市政府警察局,新店分局,121.47379,24.94202,往安坑,40,73.0
新北市,新店區,安康路3段與錦秀路口,新北市政府警察局,新店分局,121.47897,24.94604,往新店,40,81.0
新北市,新店區,安和路3段與永安街口,新北市政府警察局,新店分局,121.516556,24.985771,往新店,50,105.0
新北市,新店區,安和路2段169巷口,新北市政府警察局,新店分局,121.51862,24.97459,往新店,50,95.0
新北市,新店區,溪園路375號前,新北市政府警察局,新店分局,121.52319,24.979986,往環河路或中安大橋,60,98.0
新北市,新店區,環河路168號前,新北市政府警察局,新店分局,121.52539,24.97538,往臺北、新店,60,88.0
新北市,新店區,安康路1段與莒光路口,新北市政府警察局,新店分局,121.52834,24.96195,往新店,50,76.0
新北市,新北市新店區,新店區環河路(中央路至白馬寺),新北市政府警察局,新店分局,121.5292,24.9717,往碧潭,60,86.0
新北市,新店區,環河路美河市前,新北市政府警察局,新店分局,121.53375,24.970173,新店,60,80.0
新北市,新店區,環河路小碧潭捷運站旁,新北市政府警察局,新店分局,121.53566,24.96928,往碧潭,60,79.0
新北市,新北市新店區,新店區環河路(中央路至白馬寺),新北市政府警察局,新店分局,121.5369,24.9639,往臺北,60,70.0
新北市,新店區,環河路白馬寺前,新北市政府警察局,新店分局,121.53719,24.96601,往臺北,60,72.0
新北市,新店區,北宜路1段105巷口,新北市政府警察局,新店分局,121.53937,24.9552,往新店,50,65.0
新北市,新店區,北新路3段與順安街口,新北市政府警察局,新店分局,121.54108,24.98511,往新店,50,88.0
新北市,新店區,中興路1段與檳榔路口,新北市政府警察局,新店分局,121.54197,24.96343,往臺北,50,68.0
新北市,新店區,中興路3段與文化路口,新北市政府警察局,新店分局,121.54414,24.98054,往新店,50,87.0
新北市,新店區,中興路3段與寶中路口,新北市政府警察局,新店分局,121.544914,24.97905,往臺北,50,86.0
新北市,新店區,北宜路1段246號前,新北市政府警察局,新店分局,121.54501,24.953,往坪林,50,62.0
新北市,新店區,新烏路1段60號旁,新北市政府警察局,新店分局,121.54603,24.94848,往烏來,40,57.0
新北市,新店區,寶橋路78巷口,新北市政府警察局,新店分局,121.54616,24.975492,往中興路方向,50,81.0
新北市,新店區,中興路2段39號前,新北市政府警察局,新店分局,121.5462,24.9699,往碧潭或景美,50,76.0
新北市,新店區,臺9甲線新烏路2段與屈尺路,新北市政府警察局,新店分局,121.54935,24.92282,往烏來,50,37.0
新北市,新店區,北宜路2段82巷口,新北市政府警察局,新店分局,121.55339,24.95332,往坪林,50,61.0
新北市,新北市新店區,北宜路2段348號對面,新北市政府警察局,新店分局,121.5628,24.9537,往新店,50,63.0
新北市,新北市新店區,臺9線19K至23.1K,新北市政府警察局,新店分局,121.5981,24.953,往宜蘭,40,61.0
新北市,新北市新店區,臺9線19K至23.1K,新北市政府警察局,新店分局,121.6235,24.957,往新店,40,48.0
新北市,樹林區,中山路高架橋頭,新北市政府警察局,樹林分局,121.38438,24.96717,往樹林,50,96.0
新北市,樹林區,八德街與堤外道路,新北市政府警察局,樹林分局,121.39155,24.96859,往鶯歌,50,94.0
新北市,樹林區,中山路3段27巷口,新北市政府警察局,樹林分局,121.40145,24.97537,往樹林,50,99.0
新北市,樹林區,中正路與三福路口,新北市政府警察局,樹林分局,121.4094,25.01724,往樹林,50,122.0
新北市,樹林區,中正路與三俊街口,新北市政府警察局,樹林分局,121.41068,25.01503,往桃園,50,121.0
新北市,樹林區,大安路537巷口,新北市政府警察局,樹林分局,121.412865,24.984545,往新莊,50,109.0
新北市,樹林區,大安路與文化街口,新北市政府警察局,樹林分局,121.41573,24.98965,往新莊,50,113.0
新北市,樹林區,大安路249巷口,新北市政府警察局,樹林分局,121.41921,24.99423,往新莊,50,112.0
新北市,樹林區,環漢路五段與東豐街口,新北市政府警察局,樹林分局,121.41944,24.973124,往板橋,50,95.0
新北市,樹林區,大安路249巷口,新北市政府警察局,樹林分局,121.41945,24.9945,往鶯歌,50,112.0
新北市,樹林區,大安路111巷口,新北市政府警察局,樹林分局,121.4223,24.99799,往新莊,50,116.0
新北市,樹林區,中正路102之2號旁,新北市政府警察局,樹林分局,121.42626,25.00048,往樹林,50,117.0
新北市,樹林區,樹林陸橋樹林端,新北市政府警察局,樹林分局,121.428055,24.998964,板橋往樹林方向,40,116.0
新北市,鶯歌區,鶯桃路與永和街口,新北市政府警察局,三峽分局,121.33123,24.96697,往鶯歌,50,66.0
新北市,鶯歌區,中正三路193巷口,新北市政府警察局,三峽分局,121.33556,24.93945,往大溪,40,60.0
新北市,鶯歌區,西湖街191號前,新北市政府警察局,三峽分局,121.33842,24.9639,往樹林,50,66.0
新北市,鶯歌區,環河路與二甲路口,新北市政府警察局,三峽分局,121.3411,24.9312,往樹林,50,54.0
新北市,鶯歌區,中正二路204463號燈桿旁,新北市政府警察局,三峽分局,121.34403,24.94919,往鶯歌,50,63.0
新北市,鶯歌區,中正一路405號前,新北市政府警察局,三峽分局,121.35978,24.95708,往桃園,50,73.0
新北市,鶯歌區,中正一路與碧龍巷口,新北市政府警察局,三峽分局,121.36482,24.956474,往鶯歌,50,72.0
新北市,鶯歌區,館前路2.4公里,新北市政府警察局,三峽分局,121.3714,24.9581,往樹林,50,84.0
新北市,三峽區,大埔路臺7乙線7.37公里處,新北市政府警察局,三峽分局,121.21386,24.51366,往桃園,40,2.0
新北市,三峽區,大埔路臺7乙線1.97公里處,新北市政府警察局,三峽分局,121.2217,24.53442,往三峽,40,2.0
新北市,三峽區,五寮臺7乙線7.8公里處,新北市政府警察局,三峽分局,121.3593,24.8564,往三峽,40,22.0
新北市,三峽區,中正路2段264號前,新北市政府警察局,三峽分局,121.36589,24.91237,往大溪,50,51.0
新北市,三峽區,復興路與大勇街口,新北市政府警察局,三峽分局,121.36717,24.93909,往鶯歌,50,62.0
新北市,新北市三峽區,中正路1段524號旁,新北市政府警察局,三峽分局,121.3693,24.9201,往大溪,50,51.0
新北市,三峽區,中正路1段與大同路口,新北市政府警察局,三峽分局,121.37177,24.92681,往復興路,50,57.0
新北市,三峽區,添福路107之15號旁,新北市政府警察局,三峽分局,121.37335,24.90288,往插角,40,46.0
新北市,三峽區,台7乙線5.3公里,新北市政府警察局,三峽分局,121.3752,24.8706,往桃園,40,24.0
新北市,新北市三峽區,大義路與學林路口,新北市政府警察局,三峽分局,121.3767,24.9481,雙向,50,77.0
新北市,三峽區,溪東路197號前,新北市政府警察局,三峽分局,121.40395,24.93368,往三峽,50,56.0
新北市,三峽區,溪東路(市道110號30K+500M往三峽),新北市政府警察局,三峽分局,121.4071,24.9323,往三峽,30,54.0
新北市,三峽區,溪東路350號前,新北市政府警察局,三峽分局,121.41125,24.92973,往新店,50,53.0
新北市,三峽區,介壽路2段2號前,新北市政府警察局,三峽分局,121.42269,24.95929,往土城,50,83.0
新北市,三峽區,介壽路3段148號前,新北市政府警察局,三峽分局,121.42269,24.95929,往土城,50,83.0
新北市,三峽區,安坑路13之8號,新北市政府警察局,三峽分局,121.44138,24.92619,往新店,40,47.0
